0.00042725,0.6799,0.84865,0
0.00045777,0.6763,0.84854,0
0.00045777,0.67295,0.8482,0
0.00042725,0.66905,0.84765,0
0.00038148,0.66409,0.84665,0
0.00027466,0.65801,0.84569,0
0.00016785,0.65095,0.84439,0
9.1554e-05,0.64276,0.84327,0
9.1554e-05,0.63326,0.84146,0
0.00010681,0.62261,0.83813,0
0.00010681,0.61045,0.83615,0
7.6295e-05,0.59712,0.8359,0
7.6295e-05,0.58386,0.83351,0
7.6295e-05,0.57047,0.82873,0
4.5777e-05,0.55509,0.82486,0
1.5259e-05,0.53648,0.82444,0
0.00038148,0.51662,0.82594,0
0.00044251,0.49633,0.82449,0
0.00015259,0.47425,0.81878,0
4.5777e-05,0.45251,0.8177,0
0.00038148,0.43037,0.8161,0
0.00039673,0.40858,0.8098,0
9.1554e-05,0.38851,0.80227,0
0.0027008,0.36808,0.79477,0
0.0018311,0.3451,0.7845,0
0.0028534,0.32367,0.777,0
0.0027466,0.30187,0.7679,0
0.0023957,0.28101,0.75911,0
0.0045014,0.26088,0.75325,0
0.0051118,0.24143,0.7458,0
0.0049897,0.22309,0.73814,0
0.0090028,0.20455,0.73478,0
0.0052033,0.18245,0.72219,0
0.0093843,0.1635,0.71858,0
0.0090486,0.14484,0.71481,0
0.012497,0.1185,0.70814,0
0.014481,0.096696,0.70471,0
0.0086671,0.078126,0.6957,0
0.014481,0.050828,0.69027,0
0.012711,0.026261,0.68904,0
0.013077,0.0090639,0.66676,0
0.0083619,0.0032349,0.64601,0
0.0035401,0.0021668,0.63674,0
0.0058289,0.0020447,0.63626,0
0.014191,0.0020752,0.64417,0
0.023713,0.002121,0.65151,0
0.047913,0.0021363,0.67004,0
0.075273,0.0021973,0.68859,0
0.10382,0.0022736,0.70794,0
0.12107,0.0023346,0.71472,0
0.13832,0.0024109,0.72045,0
0.15708,0.002472,0.72615,0
0.17162,0.002472,0.72828,0
0.18531,0.0025177,0.72993,0
0.19883,0.0027619,0.73185,0
0.21021,0.0028992,0.73222,0
0.22042,0.0027924,0.73165,0
0.23052,0.0026856,0.73106,0
0.24009,0.0026551,0.73021,0
0.24895,0.0027619,0.72779,0
0.25759,0.0028229,0.72509,0
0.26606,0.002884,0.72245,0
0.27213,0.0029603,0.71971,0
0.27517,0.0028229,0.71672,0
0.27848,0.0023499,0.71373,0
0.28211,0.0019684,0.71147,0
0.28624,0.00177,0.71055,0
0.28894,0.0018463,0.71026,0
0.29152,0.0019074,0.71005,0
0.29328,0.0018921,0.7088,0
0.29491,0.0018463,0.70744,0
0.29644,0.0018006,0.70619,0
0.2979,0.0018158,0.70422,0
0.29931,0.0018463,0.70198,0
0.30056,0.0019074,0.70014,0
0.30169,0.0019532,0.6985,0
0.30274,0.0019989,0.697,0
0.30378,0.0020447,0.69612,0
0.30497,0.0020905,0.69621,0
0.306,0.002121,0.69624,0
0.3069,0.0021515,0.69628,0
0.30765,0.002182,0.69631,0
0.30825,0.0021973,0.69639,0
0.30866,0.0021973,0.69636,0
0.30896,0.0021973,0.69636,0
0.30924,0.0021973,0.69636,0
0.30927,0.0022126,0.69502,0
