0.00064088,0.9505,0.85878,0.01857
0.00053407,0.94624,0.85658,0.015869
0.00045777,0.94226,0.85489,0.013565
0.00036622,0.93741,0.85307,0.010605
0.00024414,0.93378,0.85328,0.0069276
0.00010681,0.92937,0.85362,0.0024414
7.6295e-05,0.91406,0.84178,0.001709
6.1036e-05,0.89821,0.83319,0.0014191
6.1036e-05,0.88367,0.83113,0.0011292
4.5777e-05,0.86711,0.82837,0.00085451
1.5259e-05,0.84842,0.82501,0.00057984
1.5259e-05,0.8293,0.8174,0.00073243
3.0518e-05,0.8072,0.81331,0.0010529
4.5777e-05,0.78108,0.8172,0.0013581
4.5777e-05,0.75531,0.82177,0.0014038
0.00010681,0.73217,0.82913,0.0032654
0.00018311,0.71046,0.84013,0.0058747
0.00019837,0.68464,0.84289,0.0061952
0.00010681,0.6535,0.83362,0.0031739
3.0518e-05,0.62263,0.8289,0.00097658
0.00054932,0.59458,0.83442,0.0034638
0.0016785,0.56646,0.84306,0.0094759
0.0018158,0.54273,0.85219,0.0098116
0.001297,0.52071,0.86244,0.0060578
0.001236,0.49668,0.86973,0.0055543
0.0033875,0.46247,0.86563,0.01326
0.0046998,0.42995,0.86285,0.017762
0.0039063,0.40369,0.86632,0.014359
0.0042267,0.37626,0.86809,0.015503
0.0048524,0.34372,0.86569,0.018479
0.0058137,0.30916,0.86481,0.02266
0.0052796,0.27962,0.87192,0.020142
0.0058747,0.24947,0.87436,0.022385
0.0061952,0.21628,0.86725,0.021241
0.0092317,0.1791,0.86999,0.023346
0.011917,0.14833,0.88939,0.025483
0.012085,0.11885,0.91135,0.024155
0.0088197,0.090028,0.93233,0.015778
0.017151,0.067857,0.92731,0.0092012
0.021698,0.051591,0.92963,0.0087129
0.027375,0.032319,0.92714,0.0058137
0.031601,0.012619,0.92709,0.0019532
0.033005,0.0024872,0.91656,0.0015564
0.042817,0.0018158,0.87584,0.0010071
0.055985,0.0020142,0.85339,0.0010834
0.069093,0.0022126,0.83082,0.0011597
0.081819,0.0024109,0.81091,0.0012512
0.093629,0.003357,0.79889,0.0019532
0.11662,0.0028534,0.78494,0.001648
0.14078,0.0022126,0.77746,0.0012818
0.16623,0.0014038,0.7756,0.00086976
0.19088,0.00086976,0.77348,0.00062562
0.21511,0.00035096,0.77122,0.00039673
0.23996,6.1036e-05,0.77279,0.00028992
0.26482,4.5777e-05,0.77195,0.00022889
0.28843,1.5259e-05,0.76606,9.1554e-05
0.31122,0,0.7619,0
0.33263,0,0.76222,0
0.35346,0,0.76249,0
0.37426,0,0.7633,1.5259e-05
0.39573,1.5259e-05,0.76559,6.1036e-05
0.41648,1.5259e-05,0.76768,0.00012207
0.43542,3.0518e-05,0.76536,0.00013733
0.45318,3.0518e-05,0.76168,0.00015259
0.47028,3.0518e-05,0.75804,0.00015259
0.48664,3.0518e-05,0.75325,0.00018311
0.50225,3.0518e-05,0.74759,0.00019837
0.51724,3.0518e-05,0.7503,0.00021363
0.5295,3.0518e-05,0.75216,0.00019837
0.54096,3.0518e-05,0.7539,0.00019837
0.55181,3.0518e-05,0.75544,0.00018311
0.56193,3.0518e-05,0.75689,0.00018311
0.57151,3.0518e-05,0.75837,0.00018311
0.58236,4.5777e-05,0.76095,0.00024414
0.59225,6.1036e-05,0.76333,0.00028992
0.60113,6.1036e-05,0.76542,0.0003357
0.60938,7.6295e-05,0.76739,0.00038148
0.6166,7.6295e-05,0.76913,0.00041199
0.62295,9.1554e-05,0.77063,0.00045777
0.62831,9.1554e-05,0.77194,0.00047303
0.63189,9.1554e-05,0.7734,0.00047303
0.63491,9.1554e-05,0.77467,0.00045777
0.63729,9.1554e-05,0.77572,0.00045777
0.63919,7.6295e-05,0.7765,0.00044251
0.64067,7.6295e-05,0.77714,0.00044251
0.64199,7.6295e-05,0.77769,0.00044251
0.64218,7.6295e-05,0.77566,0.00042725
0.64175,7.6295e-05,0.77234,0.00041199
0.64131,7.6295e-05,0.7686,0.00038148
0.64068,6.1036e-05,0.76359,0.00035096
0.63987,6.1036e-05,0.75738,0.00032044
0.63896,4.5777e-05,0.74984,0.00027466
0.63775,4.5777e-05,0.74212,0.00022889
0.63648,4.5777e-05,0.73405,0.00028992
0.63552,7.6295e-05,0.72409,0.00041199
0.63436,0.00010681,0.71301,0.00054932
0.63519,0.00010681,0.7042,0.00061036
0.63696,0.00010681,0.69696,0.00062562
0.63861,0.00010681,0.68989,0.00062562
0.64013,0.00012207,0.68186,0.00064088
0.63465,0.00010681,0.66607,0.00057984
0.62599,6.1036e-05,0.6492,0.0003357
0.61808,6.1036e-05,0.6336,0.0003357
0.61044,9.1554e-05,0.61869,0.00047303
0.60293,7.6295e-05,0.59976,0.00041199
0.59527,3.0518e-05,0.57893,0.00019837
0.58689,4.5777e-05,0.5641,0.00024414
0.57823,3.0518e-05,0.55074,0.00018311
0.56797,3.0518e-05,0.53478,0.00012207
0.55624,1.5259e-05,0.51572,7.6295e-05
0.54655,3.0518e-05,0.49741,0.00013733
0.53854,6.1036e-05,0.48011,0.0003357
0.52815,6.1036e-05,0.46354,0.00030518
0.51702,4.5777e-05,0.44663,0.00024414
0.50603,3.0518e-05,0.42998,0.00016785
0.50126,1.5259e-05,0.41146,7.6295e-05
0.49447,1.5259e-05,0.39414,9.1554e-05
0.48806,1.5259e-05,0.3771,0.00010681
0.48127,3.0518e-05,0.36001,0.00016785
0.47655,6.1036e-05,0.34125,0.00038148
0.47747,9.1554e-05,0.32293,0.00051881
0.47828,0.00012207,0.30449,0.00064088
0.47541,0.00010681,0.28403,0.00054932
