0,0,0.5,0.5
1,0,0.492,0.508
2,0,0.483,0.517
3,0,0.475,0.525
4,0,0.467,0.533
5,0,0.458,0.542
6,0,0.45,0.55
7,0,0.442,0.558
8,0,0.433,0.567
9,0,0.425,0.575
10,0,0.417,0.583
11,0,0.408,0.592
12,0,0.4,0.6
13,0,0.392,0.608
14,0,0.383,0.617
15,0,0.375,0.625
16,0,0.367,0.633
17,0,0.358,0.642
18,0,0.35,0.65
19,0,0.342,0.658
20,0,0.333,0.667
21,0,0.325,0.675
22,0,0.317,0.683
23,0,0.308,0.692
24,0,0.3,0.7
25,0,0.292,0.708
26,0,0.283,0.717
27,0,0.275,0.725
28,0,0.267,0.733
29,0,0.258,0.742
30,0,0.25,0.75
31,0,0.242,0.758
32,0,0.233,0.767
33,0,0.225,0.775
34,0,0.217,0.783
35,0,0.208,0.792
36,0,0.2,0.8
37,0,0.192,0.808
38,0,0.183,0.817
39,0,0.175,0.825
40,0,0.167,0.833
41,0,0.158,0.842
42,0,0.15,0.85
43,0,0.142,0.858
44,0,0.133,0.867
45,0,0.125,0.875
46,0,0.117,0.883
47,0,0.108,0.892
48,0,0.1,0.9
49,0,0.092,0.908
50,0,0.083,0.917
51,0,0.075,0.925
52,0,0.067,0.933
53,0,0.058,0.942
54,0,0.05,0.95
55,0,0.042,0.958
56,0,0.033,0.967
57,0,0.025,0.975
58,0,0.017,0.983
59,0,0.008,0.992
60,0,0,1
61,0.008,0,0.992
62,0.017,0,0.983
63,0.025,0,0.975
64,0.033,0,0.967
65,0.042,0,0.958
66,0.05,0,0.95
67,0.058,0,0.942
68,0.067,0,0.933
69,0.075,0,0.925
70,0.083,0,0.917
71,0.092,0,0.908
72,0.1,0,0.9
73,0.108,0,0.892
74,0.117,0,0.883
75,0.125,0,0.875
76,0.133,0,0.867
77,0.142,0,0.858
78,0.15,0,0.85
79,0.158,0,0.842
80,0.167,0,0.833
81,0.175,0,0.825
82,0.183,0,0.817
83,0.192,0,0.808
84,0.2,0,0.8
85,0.208,0,0.792
86,0.217,0,0.783
87,0.225,0,0.775
88,0.233,0,0.767
89,0.242,0,0.758
90,0.25,0,0.75
91,0.258,0,0.742
92,0.267,0,0.733
93,0.275,0,0.725
94,0.283,0,0.717
