300,0,1,0
301,0,0.992,0.008
302,0,0.983,0.017
303,0,0.975,0.025
304,0,0.967,0.033
305,0,0.958,0.042
306,0,0.95,0.05
307,0,0.942,0.058
308,0,0.933,0.067
309,0,0.925,0.075
310,0,0.917,0.083
311,0,0.908,0.092
312,0,0.9,0.1
313,0,0.892,0.108
314,0,0.883,0.117
315,0,0.875,0.125
316,0,0.867,0.133
317,0,0.858,0.142
318,0,0.85,0.15
319,0,0.842,0.158
320,0,0.833,0.167
321,0,0.825,0.175
322,0,0.817,0.183
323,0,0.808,0.192
324,0,0.8,0.2
325,0,0.792,0.208
326,0,0.783,0.217
327,0,0.775,0.225
328,0,0.767,0.233
329,0,0.758,0.242
330,0,0.75,0.25
331,0,0.742,0.258
332,0,0.733,0.267
333,0,0.725,0.275
334,0,0.717,0.283
335,0,0.708,0.292
336,0,0.7,0.3
337,0,0.692,0.308
338,0,0.683,0.317
339,0,0.675,0.325
340,0,0.667,0.333
341,0,0.658,0.342
342,0,0.65,0.35
343,0,0.642,0.358
344,0,0.633,0.367
345,0,0.625,0.375
346,0,0.617,0.383
347,0,0.608,0.392
348,0,0.6,0.4
349,0,0.592,0.408
350,0,0.583,0.417
351,0,0.575,0.425
352,0,0.567,0.433
353,0,0.558,0.442
354,0,0.55,0.45
355,0,0.542,0.458
356,0,0.533,0.467
357,0,0.525,0.475
358,0,0.517,0.483
359,0,0.508,0.492
