0,0.5358867312681466,0.5547847360339225
0,0.5278416904172594,0.5626344243580341
0,0.5197830016549861,0.5704648329557879
0,0.5117104058928822,0.5782763190339626
0,0.5036236344873385,0.5860692276219291
0,0.49552240871005515,0.5938438921704025
0,0.48740643917899545,0.6016006351119998
0,0.4792754252460828,0.6093397683865878
0,0.47112905433747304,0.6170615939341173
0,0.46296700124174434,0.6247664041574111
0,0.4547889273407904,0.6324544823571404
0,0.4465944797775636,0.6401261031410386
0,0.4383832905540869,0.6477815328092162
0,0.43015497555231463,0.6554210297172876
0,0.4219091334694578,0.6630448446188708
0,0.4136453446582762,0.6706532209888976
0,0.40536316986155113,0.6782463953290478
0,0.3970621488284515,0.6858245974565202
0,0.38874179879876347,0.6933880507772526
0,0.3804016128389117,0.7009369725446166
0,0.37204105801130144,0.7084715741045353
0,0.36365957335569427,0.7159920611278936
0,0.35525656765798813,0.7234986338310532
0,0.346831416977816,0.7309914871852141
0,0.3383834619016498,0.7384708111153171
0,0.32991200448244395,0.7459367906891277
0,0.3214163048200412,0.753389606297094
0,0.3128955772283356,0.7608294338235334
0,0.30434898592517706,0.7682564448096594
0,0.29577564016876784,0.7756708066089245
0,0.2871745887492587,0.7830726825351271
0,0.27854481372563616,0.7904622320036928
0,0.2698852232748037,0.7978396106665173
0,0.26119464349067856,0.8052049705407315
0,0.25247180893436144,0.8125584601317242
0,0.2437153516896028,0.8199002245507382
0,0.2349237886176038,0.8272304056273321
0,0.2260955064271239,0.8345491420169838
0,0.2172287440736011,0.8418565693040942
0,0.20832157186556885,0.8491528201006316
0,0.19937186647521923,0.8564380241406434
0,0.1903772808037804,0.8637123083708486
0,0.18133520731367453,0.8709757970375106
0,0.17224273296629808,0.8782286117697777
0,0.16309658323221826,0.885470871659667
0,0.15389305166811454,0.8927026933388602
0,0.14462791011830844,0.899924191052465
0,0.135296292427191,0.9071354767298908
0,0.12589254117941673,0.9143366600529774
0,0.11641000159908686,0.9215278485215068
0,0.1068407378322346,0.9287091475162235
0,0.09717513151115674,0.9358806603594773
0,0.08740129486931665,0.9430424883736009
0,0.07750417800344361,0.9501947309371263
0,0.06746414238367816,0.957337485538936
0,0.057254533763193206,0.9644708478304468
0,0.04683719421612153,0.9715949116759084
0,0.03615313873979812,0.9787097692009065
0,0.02509943091024871,0.9858155108391446
0,0.013450451987183861,0.9929122253775824
0,0,1
0.013450451987183818,0,0.9929122253775824
0.025099430910248778,0,0.9858155108391446
0.03615313873979815,0,0.9787097692009065
0.04683719421612152,0,0.9715949116759084
0.057254533763193165,0,0.9644708478304468
0.06746414238367822,0,0.957337485538936
0.07750417800344363,0,0.9501947309371263
0.08740129486931664,0,0.9430424883736009
0.0971751315111567,0,0.9358806603594773
0.10684073783223466,0,0.9287091475162235
0.11641000159908688,0,0.9215278485215068
0.1258925411794167,0,0.9143366600529774
0.13529629242719093,0,0.9071354767298909
0.14462791011830847,0,0.899924191052465
0.15389305166811454,0,0.8927026933388602
0.16309658323221823,0,0.885470871659667
0.17224273296629813,0,0.8782286117697776
0.18133520731367453,0,0.8709757970375106
0.1903772808037804,0,0.8637123083708486
